id,project_reference,identifier,version,created_on,category_id,active,uuid
7496,1034,17277,4,2019-07-27,3,false,a2ecfa9a-9c49-4399-8984-ff6db4a9cffb
7497,1809,17277,5,2019-07-27,3,true,8b3df3a3-b5bf-4367-8aa1-074192f6be08
7498,1690,15346,1,2019-07-27,2,false,55bf647b-846c-46e5-9e93-d0dc7270131a
7499,1070,15346,2,2019-07-27,1,false,46fc99f5-f29c-41aa-aed5-7395a8503e57
7500,1039,15346,3,2019-07-27,1,false,2f9d7735-7038-48c1-9976-d28bf05ee0d9
7501,1317,15346,4,2019-07-27,1,false,eec14404-eb4a-4afb-9a5a-96b6cc031612
7502,1755,15346,5,2019-07-27,4,false,f14e09bf-11ff-4ace-9e3c-f5e3b77a93bc
7503,1674,15346,6,2019-07-27,4,false,a92c44c7-4700-4734-9927-78fad6a1dcb8
7504,1039,15346,7,2019-07-27,3,true,85f33aec-7653-4756-bfa0-43eca70c43e8
7505,1128,16090,1,2019-07-27,3,false,5bd205c5-bd31-43b0-9797-3a244823cb66
7506,1954,16090,2,2019-07-27,4,false,dcd4ad4f-b07f-4b52-9f21-880bd7907143
7507,1295,16090,3,2019-07-27,1,false,3c892013-6370-4649-ae1f-4f29e024dac9
7508,1399,16090,4,2019-07-27,4,true,0ee5da0d-2a79-4dbe-8e1b-cfd6d727fdb3
7509,1809,14490,1,2019-07-27,3,false,0052e226-c8b8-4945-926e-b1cf91ee6a01
7510,1295,14490,2,2019-07-27,4,false,075155d7-9352-41ad-afa8-634c29515519
7511,1039,14490,3,2019-07-27,4,false,7b368e79-232a-4587-b7ba-1a6e615291c6
7512,1434,14490,4,2019-07-27,1,false,73c99477-e353-4922-a111-91d77ee6ab12
7513,1039,14490,5,2019-07-27,2,false,5c184471-a298-4640-8d8e-a8f8668ebd74
7514,1034,14490,6,2019-07-27,4,true,57ddf74c-7505-4ee0-b4f9-3bb064114061
7515,1674,11232,1,2019-07-27,2,false,7ee89fe3-d6a4-4919-a726-b07a5b9bebc6
7516,1250,11232,2,2019-07-27,2,false,6b132b07-9076-4f2d-b9c6-40c787b30833
7517,1463,11232,3,2019-07-27,4,false,49cb3f57-ce38-4d70-8a8c-379dcb0dc098
7518,1463,11232,4,2019-07-27,1,false,180c215c-3cb1-45c6-8ab8-b22b284ade14
7519,1399,11232,5,2019-07-27,4,false,39480996-3c97-44c9-9303-ec60d7592152
7520,1399,11232,6,2019-07-27,1,false,37069531-09fd-4ecb-a919-93b00c8f9a13
7521,1667,11232,7,2019-07-27,4,false,44f2d467-95c7-49ee-b410-b065b5bd52e8
7522,1317,11232,8,2019-07-27,4,true,1aa91705-1990-4a56-8a3d-25885ada8897
7523,1070,10763,1,2019-07-27,2,false,b4d51197-874e-4ca8-b14a-c6247ce0935e
7524,1755,10763,2,2019-07-27,3,false,652fa06c-a0a6-4771-9b64-4375411ffae7
7525,1796,10763,3,2019-07-27,2,false,40a711ae-8cdb-4d39-b5ac-090e3fda25c1
7526,1070,10763,4,2019-07-27,4,false,66025e18-7d9c-4d36-ac1e-981ba1f082b5
7527,1596,10763,5,2019-07-27,1,false,2d380cac-c255-40b9-86b3-19637dacc15f
7528,1039,10763,6,2019-07-27,1,true,02c74ca2-c34d-4079-ac90-27af74621af2
7529,1927,17638,1,2019-07-27,4,false,66a78516-9aff-459e-a955-94b6e95f8136
7530,1690,17638,2,2019-07-27,2,false,21be7296-69c0-4fb3-8491-c87d20e203f0
7531,1317,17638,3,2019-07-27,4,false,8c84cfd0-faf6-455e-8fb8-e3674454129d
7532,1674,17638,4,2019-07-27,4,false,c3a3119d-f207-488d-a153-430a59c9e37c
7533,1403,17638,5,2019-07-27,3,true,898db4f1-8144-496c-b3c6-f5c210588c6c
7534,1070,18469,1,2019-07-27,4,false,28716d8f-f818-4eb0-9df3-104230faa9eb
7535,1399,18469,2,2019-07-27,3,false,7c734532-1353-458e-9dad-054e426fb5a2
7536,1434,18469,3,2019-07-27,4,false,39afc81d-8161-43b4-84f7-7416f2a4f1cb
7537,1403,18469,4,2019-07-27,4,false,dd7e7a8d-b097-4e67-9adc-e431360f69d8
7538,1034,18469,5,2019-07-27,3,false,c9e23fad-186e-48b1-84fd-19a5606a23ae
7539,1403,18469,6,2019-07-27,4,false,aba76cc9-40e1-490b-b888-b4774d558b99
7540,1960,18469,7,2019-07-27,4,true,094884e2-9210-4b19-baae-7eb3810ec340
7541,1809,16405,1,2019-07-27,4,false,b5e03f16-d60c-4f89-bf2e-bbd50c96ece7
7542,1039,16405,2,2019-07-27,1,false,e15bbe12-6e63-4d5d-9223-44852e3a46b4
7543,1809,16405,3,2019-07-27,3,true,2452a54c-c08a-41df-a936-981125fcae1b
7544,1034,11033,1,2019-07-27,2,false,c01087b4-7adb-4143-98b3-938b41d41209
7545,1399,11033,2,2019-07-27,2,false,2286dd69-8289-4e0a-8e1a-780559240541
7546,1954,11033,3,2019-07-27,4,false,83d33aa2-e621-41cb-8598-70c12032a835
7547,1463,11033,4,2019-07-27,1,false,0e8f6c92-0da0-44ba-98ff-e2272a01ea55
7548,1674,11033,5,2019-07-27,2,false,d087184c-dd1f-424b-b7f7-65c3a15b05cf
7549,1295,11033,6,2019-07-27,4,false,f8c01236-e64b-4e7e-ace6-713001c8f5b6
7550,1034,11033,7,2019-07-27,1,false,29daca55-7722-4f76-ad33-2f88cd97293e
7551,1674,11033,8,2019-07-27,3,false,7f99797b-9554-4f11-80cd-bb99a7e173a3
7552,1927,11033,9,2019-07-27,4,true,6a5f068a-d530-4fe8-a476-0e2b17c26fe3
7553,1596,11033,10,2019-07-27,4,false,ea377e44-b7ac-44b3-bdc7-f1d35385f447
7554,1403,13226,1,2019-07-27,2,false,6b45d06b-0f2e-433d-a8e6-f37d3210c3b9
7555,1034,13226,2,2019-07-27,3,false,65d38b06-e904-40f9-993c-4a010d5fc72e
7556,1039,13226,3,2019-07-27,4,false,defa9f4f-fb04-44d1-95ca-ed5cbda5d25d
7557,1960,13226,4,2019-07-27,2,true,3b980c1b-b8a9-4eb4-a5a0-f2c58e2de448
7558,1809,14142,1,2019-07-27,4,false,ce7797b3-f95e-459b-9fef-4636fb57752a
7559,1927,14142,2,2019-07-27,2,false,0e9bbe50-cc7d-4b95-8395-96777a886388
7560,1809,14142,3,2019-07-27,1,true,5fc4d1ec-ccdc-4cc4-a327-38c18ddb90ff
7561,1403,18919,1,2019-07-27,4,false,06ffb1b6-8f61-417f-9c94-e4eceb9f74f4
7562,1128,18919,2,2019-07-27,4,false,312c9c32-75a6-481e-ae2d-c34251a0a591
7563,1295,18919,3,2019-07-27,3,false,057bef2d-20f1-4826-80ac-082ac14c38e7
7564,1463,18919,4,2019-07-27,1,false,7e2a9e89-45f5-4c08-8b78-2dce409bbd20
7565,1434,18919,5,2019-07-27,2,false,f2737f6a-0bda-4f04-947e-d474d0870dcc
7566,1399,18919,6,2019-07-27,1,false,d9247a90-722c-48f2-9b90-4271b72732b5
7567,1902,18919,7,2019-07-27,3,false,63b8dceb-8215-4ad8-a0d8-b08dc3e84319
7568,1039,18919,8,2019-07-27,4,false,2cd5b98f-3439-4a7a-8233-bd159092931e
7569,1701,18919,9,2019-07-27,1,true,30964680-d596-43fc-a9d6-b806549d8c07
7570,1796,18919,10,2019-07-27,2,false,26c0ab0d-74bf-48a6-b407-98effac18fea
7571,1667,19462,1,2019-07-27,4,false,707f03b0-7651-4b46-b8ad-167be581878b
7572,1295,19462,2,2019-07-27,1,false,3402c00f-0e45-48f2-b22f-70a269eade08
7573,1070,19462,3,2019-07-27,1,false,454210a5-4e17-4a54-82c3-57d6642d0d9b
7574,1317,19462,4,2019-07-27,1,false,6b3e3e38-241b-4848-91d1-708bc6eb4fec
7575,1789,19462,5,2019-07-27,3,false,12465f85-7d53-40ab-a7f2-d8f6ef0519c4
7576,1859,19462,6,2019-07-27,2,true,1c2cff2b-5b8a-4e34-adc1-1ad367965e6f
7577,1596,11848,1,2019-07-27,2,false,b807a793-5272-44d9-a5bf-7af96458e520
7578,1434,11848,2,2019-07-27,3,false,84e91a0e-09bb-4dd7-b56d-abdf083c23a8
7579,1755,11848,3,2019-07-27,4,false,bcfa1a5b-d19c-4165-8fb6-b34882b01e4c
7580,1128,11848,4,2019-07-27,2,false,9cdbe8d8-8618-4d34-badd-11a8aca62c68
7581,1403,11848,5,2019-07-27,3,false,f784df7b-05da-41ad-9981-97a4b4fcce73
7582,1796,11848,6,2019-07-27,3,false,acf214a1-bbcf-4c2e-842b-d9c5a4027fcc
7583,1250,11848,7,2019-07-27,3,false,40db015e-82d5-4614-93cd-ed5fbac8f87a
7584,1674,11848,8,2019-07-27,2,false,3c64f15a-6b28-4841-a680-d980854feb36
7585,1596,11848,9,2019-07-27,2,true,d20b8d4f-493f-4438-a1a5-2ef96a2230f8
7586,1463,11848,10,2019-07-27,2,false,8d18d10e-438c-4547-96e1-b7d5a8530652
7587,1809,18542,1,2019-07-27,3,false,262f13ad-0307-4dae-9f76-1b287edf9765
7588,1128,18542,2,2019-07-27,3,false,70bbf549-1a87-4d3a-80cc-0694f9da1506
7589,1927,18542,3,2019-07-27,4,false,e062b701-295e-4708-8731-e7efbf6c4ac1
7590,1960,18542,4,2019-07-27,1,false,9e720b19-f583-467c-af5b-bdb5929e7417
7591,1295,18542,5,2019-07-27,1,true,05e5a65c-92cb-4157-927e-eb2090b62927
7592,1403,17650,1,2019-07-27,4,false,98bacf8d-22ac-44e8-90db-f55a1e377b04
7593,1960,17650,2,2019-07-27,1,false,2bd65981-119f-4460-9300-9a53f4088c49
7594,1667,17650,3,2019-07-27,1,true,906c7b8c-a058-488d-ada4-516bfdd7199c
7595,1399,13733,1,2019-07-27,4,false,3b7748e0-71a3-4786-b839-06348df98f18
7596,1954,13733,2,2019-07-27,3,false,f244a6ec-3ebb-401e-93b2-8215510febef
7597,1796,13733,3,2019-07-27,1,false,994d7e4f-5950-4b8a-8f1f-2ff8332b48cc
7598,1927,13733,4,2019-07-27,2,false,1a74c38d-cba6-41d9-89cd-c41ccbdb6133
7599,1128,13733,5,2019-07-27,4,false,84f454b1-a8e6-4a55-bea4-c027773b381a
7600,1667,13733,6,2019-07-27,4,false,80881f25-cb4d-431a-b086-9dfc3fcae5ba
7601,1809,13733,7,2019-07-27,1,false,04a6c8e1-8c92-4cfc-9816-9062d286305a
7602,1070,13733,8,2019-07-27,4,false,dfe4b370-3178-40ff-83d8-8e6868780f2f
7603,1809,13733,9,2019-07-27,4,true,48f7cf25-f757-430c-b5fa-88fcd4191781
7604,1789,13733,10,2019-07-27,1,false,5fa59c54-3113-43cf-9c62-26eab34c4d44
7605,1034,17373,1,2019-07-27,1,false,accebf8d-58e1-4435-9912-c194adf355b9
7606,1755,17373,2,2019-07-27,1,false,722081ea-6681-43bf-87ff-760b86137881
7607,1859,17373,3,2019-07-27,2,false,9b0ccc86-4f47-43f0-a9d1-517822dd3d92
7608,1902,17373,4,2019-07-27,3,true,aeace7d1-1cc3-4f2f-b500-60a943f73c4d
7609,1070,11832,1,2019-07-27,4,false,620d086c-a41e-42c8-b3a8-b751f5bb2a3e
7610,1034,11832,2,2019-07-27,2,false,f8d8d64c-11c4-47b7-b6e5-fe5677342f73
7611,1434,11832,3,2019-07-27,2,false,e357d7e9-71a1-4334-b004-887a95854755
7612,1070,11832,4,2019-07-27,1,false,3de91dab-704e-45cc-9017-d53448eaa5f8
7613,1927,11832,5,2019-07-27,1,false,e2c4664a-3794-480c-8090-d1af50b3c00a
7614,1902,11832,6,2019-07-27,3,false,99861917-aa9b-45af-80ad-8dec4dc956b9
7615,1954,11832,7,2019-07-27,1,false,384fc151-a512-44af-8645-fc809e8a75bb
7616,1070,11832,8,2019-07-27,4,false,332af8a4-252d-4fcc-b8da-5bfaf02afa4d
7617,1317,11832,9,2019-07-27,1,true,4ae4c0bf-46b5-4f21-8705-da54797c21dd
7618,1954,11789,1,2019-07-27,4,false,b643e05f-6051-4e01-99a1-f29c3e40efcb
7619,1674,11789,2,2019-07-27,4,false,5498496e-e13b-443f-89e8-364af1616c02
7620,1667,11789,3,2019-07-27,3,false,2d2fe5f4-d5d0-47e7-b510-0704ca106f2e
7621,1954,11789,4,2019-07-27,2,false,b23ff9b6-8026-41d1-979e-3582ddbd91ef
7622,1667,11789,5,2019-07-27,3,true,d3a662ab-37fd-4608-94fe-35d21e0ecd0b
7623,1960,12117,1,2019-07-27,2,false,8ee3e33a-016a-4e52-a7b4-227d6e67d691
7624,1399,12117,2,2019-07-27,3,false,d31aa023-b04c-4ddf-9801-d0a6b5ca49dd
7625,1859,12117,3,2019-07-27,4,false,b605216a-d243-423f-ad35-b7b4cf95ce7b
7626,1796,12117,4,2019-07-27,2,false,7e445082-95e4-4d86-a416-ca4cf2347850
7627,1690,12117,5,2019-07-27,3,true,069ea7e3-c43a-4927-9389-77a23c1c47a8
7628,1701,10279,1,2019-07-27,3,false,4b985bff-c381-4e30-a2c9-e9fc69e3b0c3
7629,1034,10279,2,2019-07-27,3,false,af9f7322-602b-4dbc-8332-2c2338090a12
7630,1960,10279,3,2019-07-27,2,false,109d9113-82f6-4e72-a2ec-6e23a7b48046
7631,1317,10279,4,2019-07-27,4,false,36ee9a26-4cb5-49f5-bab7-484b4d38b250
7632,1927,10279,5,2019-07-27,1,false,48c5258b-fd21-40e8-8270-eb36c4ca718c
7633,1128,10279,6,2019-07-27,1,false,8cd0da07-459c-4b10-8f22-6eac71f77333
7634,1403,10279,7,2019-07-27,4,false,6d014a06-4ebb-44c3-9159-7e45c787b091
7635,1463,10279,8,2019-07-27,1,false,76c6e066-8ade-4be1-a5ac-826a1bfcebac
7636,1128,10279,9,2019-07-27,4,true,02755f74-5da8-4b81-8c19-cfe9135f051a
7637,1796,10279,10,2019-07-27,2,false,ca90c50b-745c-400a-bcb9-833a29e58021
7638,1434,18547,1,2019-07-27,3,false,ba0ba9ee-9a44-4efb-a0a9-ac45731ac086
7639,1070,18547,2,2019-07-27,1,false,3ace8cd9-0030-4e33-937e-12a90fc84610
7640,1034,18547,3,2019-07-27,1,false,4495c519-3ec6-4cd6-9750-6b2d8a0195a6
7641,1070,18547,4,2019-07-27,3,false,ed2f68fe-5888-4aac-b05d-c973f558dffe
7642,1755,18547,5,2019-07-27,2,false,475b0a42-6b3c-4ab2-b407-88b9ba9c4b78
7643,1690,18547,6,2019-07-27,3,false,0f7091d9-9ea4-4d2c-a9ac-2b01c098f68f
7644,1596,18547,7,2019-07-27,1,false,0c6bd6c9-2d53-488a-9b62-2d846b54f566
7645,1403,18547,8,2019-07-27,2,false,9214508b-b5c3-4de1-bdaa-90694d7b6eb8
7646,1809,18547,9,2019-07-27,3,true,1961a8db-2b5a-43b8-93e2-f4dd77d8e429
7647,1128,17816,1,2019-07-27,2,false,8319c092-1eb4-44b2-a471-7ec8121f932c
7648,1317,17816,2,2019-07-27,4,false,8d94c449-9e95-4356-8e67-f21e8d46182c
7649,1960,17816,3,2019-07-27,2,false,7d020d0a-abb2-46ae-97f8-6d499a7c8885
7650,1295,17816,4,2019-07-27,1,true,9180676b-2db8-4df1-937f-1c42b356172b
7651,1902,14316,1,2019-07-27,2,false,79d25e2a-c22c-4052-ad61-571b45258a29
7652,1902,14316,2,2019-07-27,4,false,3b907b01-a59b-4eb6-a943-911840a98287
7653,1596,14316,3,2019-07-27,3,false,087819bf-061d-41cb-bd4b-21233579d55a
7654,1399,14316,4,2019-07-27,1,false,9ae7fafe-944c-475d-9f44-333d37ce37c7
7655,1690,14316,5,2019-07-27,1,false,2b4c5c48-2de2-4626-816e-a0df86eb9cca
7656,1295,14316,6,2019-07-27,4,false,c2ff4422-327b-4fc1-a9c8-75d04c39f741
7657,1399,14316,7,2019-07-27,1,true,f08d1906-e022-4463-917b-e9e5c1a99ffa
7658,1250,17132,1,2019-07-27,2,false,70e88289-63b5-4a44-b467-8d6448a01f28
7659,1809,17132,2,2019-07-27,2,false,23b25d9f-5792-4174-834b-639f1254976f
7660,1859,17132,3,2019-07-27,4,false,71f9356c-78a5-4544-904b-4cc56f176a48
7661,1039,17132,4,2019-07-27,4,false,45c200b0-781c-45be-861b-49c9358f93e7
7662,1463,17132,5,2019-07-27,2,false,9bcf411b-9f53-40a2-983e-950da936065e
7663,1295,17132,6,2019-07-27,2,false,a39e1006-7723-4ca7-8915-68231f990a39
7664,1789,17132,7,2019-07-27,2,false,7b08b605-059e-4eba-8b3a-c93aeb0ea70a
7665,1755,17132,8,2019-07-27,1,false,438b029a-c52f-488e-bf95-5b5bba85ce54
7666,1039,17132,9,2019-07-27,1,true,71d2696f-172a-4918-88bf-02a24a0f0807
7667,1859,19970,1,2019-07-27,1,false,9c0f174c-ece8-4753-8bd5-567467dccfad
7668,1463,19970,2,2019-07-27,4,false,c04665dd-0aab-4989-a599-086257c0ae83
7669,1701,19970,3,2019-07-27,3,false,ffc47b81-e66d-40da-9bad-5c543720e727
7670,1960,19970,4,2019-07-27,1,false,d2080726-673d-4882-a1ca-6fcb43764264
7671,1927,19970,5,2019-07-27,1,false,6ab0ab84-a5ae-4f53-821d-a9df65dbf404
7672,1399,19970,6,2019-07-27,3,false,7c0ea221-d057-44c6-939a-ca4327eea48f
7673,1902,19970,7,2019-07-27,4,false,67465b08-e377-4b9c-8e69-f465ebd4410e
7674,1039,19970,8,2019-07-27,4,false,34a7523d-1873-4acd-b2ff-168c1b5b0580
7675,1399,19970,9,2019-07-27,3,true,727ffd16-90f5-46db-86b6-b05cb0f65ac6
7676,1128,19970,10,2019-07-27,2,false,38d42b9c-b51a-4eed-8150-7b334a24193f
7677,1596,12256,1,2019-07-27,1,false,abd297e4-e272-494c-9ce5-518202df85b3
7678,1039,12256,2,2019-07-27,2,false,bf0e5849-8658-4524-b3b7-5b888665d636
7679,1034,12256,3,2019-07-27,4,false,fdf15546-a497-4671-ad59-973f563f3db1
7680,1434,12256,4,2019-07-27,3,false,dd6f3804-166b-41b1-998c-511337cebbad
7681,1701,12256,5,2019-07-27,2,false,e2fa5aea-5d4d-4ce8-99e5-3397202f9a39
7682,1954,12256,6,2019-07-27,4,false,571d5ee5-a5f1-46c3-975d-0af478381772
7683,1809,12256,7,2019-07-27,2,true,ac8d9673-a382-448a-8ca8-9b51c0a79fca
7684,1039,13148,1,2019-07-27,3,false,b95d693e-8b03-4f59-bd23-a4186a5e50e5
7685,1954,13148,2,2019-07-27,1,false,baa580c3-5ed3-40a0-b1a0-67fd5eb4cd8f
7686,1434,13148,3,2019-07-27,2,false,4b23d382-9abd-40e0-aa0e-26c549bbac89
7687,1927,13148,4,2019-07-27,4,false,e56dbd3a-daac-4502-a3e0-91f2073a5378
7688,1960,13148,5,2019-07-27,3,false,3ba4c579-4b6b-4d28-8bf6-6b26263d71b8
7689,1954,13148,6,2019-07-27,4,true,4d29f807-2b4b-4767-b36c-ec776ba88767
7690,1701,13506,1,2019-07-27,2,false,6f7ac3f7-c434-4222-94e6-7471ddcc53aa
7691,1463,13506,2,2019-07-27,2,false,72e635b1-3a53-4c51-b853-932a5a4ee180
7692,1789,13506,3,2019-07-27,2,false,2777acef-0cd3-44a1-96f1-e5e4d0061003
7693,1070,13506,4,2019-07-27,4,false,facc7bf8-5b91-421e-8aae-3a889e18993f
7694,1690,13506,5,2019-07-27,3,true,6d70604c-42af-485e-9dd9-a6e7280e0323
7695,1039,19988,1,2019-07-27,3,false,e9cfef87-5d58-4429-8b3c-5b0bda1a799e
7696,1317,19988,2,2019-07-27,4,false,e7824335-e026-4429-a642-813723072ea8
7697,1674,19988,3,2019-07-27,2,false,1280e3f3-cf56-4f06-9d3f-247707b67b34
7698,1434,19988,4,2019-07-27,3,false,c3ddc3e6-4f79-4364-9504-2116f945ce6a
7699,1317,19988,5,2019-07-27,4,false,42b28ce0-fae5-4a86-98e2-5fb0eb46e74d
7700,1927,19988,6,2019-07-27,3,true,1dcf89c6-0ede-4809-a60c-41a33e60905d
7701,1809,19747,1,2019-07-27,3,false,8047b46b-5ff8-481f-84f0-7b8e3922e622
7702,1674,19747,2,2019-07-27,3,false,7bd126cb-bc3e-41ad-a3f0-67fcdf7899fe
7703,1070,19747,3,2019-07-27,2,false,c6cc801b-bf5d-42b8-ad31-0aa390820654
7704,1667,19747,4,2019-07-27,3,false,382c1118-2f10-4ab1-a875-9c63325de5d4
7705,1295,19747,5,2019-07-27,2,false,6164b289-1757-43ad-8ce1-67cf7ceb99b6
7706,1403,19747,6,2019-07-27,1,false,3d5b86a3-3121-4b2a-a094-efd380f644c8
7707,1902,19747,7,2019-07-27,3,false,5f0d7267-c3ea-4266-b53b-dfa89e763074
7708,1034,19747,8,2019-07-27,1,false,3a6c9bd7-adb8-4cb6-822a-29738b5c765e
7709,1960,19747,9,2019-07-27,4,true,48194b8a-7d24-4635-bde3-292062328e3e
7710,1960,14253,1,2019-07-27,4,false,34f2b5e2-8629-409a-9ce4-f611de3c6671
7711,1674,14253,2,2019-07-27,3,false,44ba2287-6b5b-4479-9a58-f982efd23d50
7712,1902,14253,3,2019-07-27,2,false,e12067ab-b7c9-459e-9462-629d9899dc76
7713,1667,14253,4,2019-07-27,3,false,72d53f27-741d-47a1-9278-e20fa552186e
7714,1902,14253,5,2019-07-27,2,false,9ab62ce2-ecc7-44c0-aa71-fe479bc46f85
7715,1317,14253,6,2019-07-27,2,true,52c1e7e6-c123-4581-8d48-ccbf38eac0b7
7716,1295,10446,1,2019-07-27,1,false,0b67424c-38c1-412a-b2fe-e0b9cce4b248
7717,1596,10446,2,2019-07-27,1,false,82ebb501-3e9c-4a37-8d44-0db76e0da40e
7718,1070,10446,3,2019-07-27,2,false,3ec56eae-00c5-4f9c-9462-656b4085f4f3
7719,1809,10446,4,2019-07-27,2,false,1f007fbb-a2b4-4ebc-b7b5-446ab98f49c3
7720,1954,10446,5,2019-07-27,1,false,cb3c6a55-e43f-4b48-8fec-b2794c0b956b
7721,1463,10446,6,2019-07-27,2,false,6d16ef1d-2364-4b67-92ec-e5bbb9714162
7722,1399,10446,7,2019-07-27,4,false,f20b2dfb-e2dd-4863-b457-262c05bb925b
7723,1250,10446,8,2019-07-27,4,true,7b76989e-7845-4eac-9ce9-7750743f14f5
7724,1796,10403,1,2019-07-27,1,false,277450ac-a29f-4e82-8440-2bc0f622fe80
7725,1789,10403,2,2019-07-27,3,false,6fe269fb-a78a-4d85-804c-b8ea026a17f8
7726,1954,10403,3,2019-07-27,1,false,0828a506-bc51-41da-a1b8-0e61cfc492c0
7727,1295,10403,4,2019-07-27,3,false,34b3e5fa-deec-4940-9bdd-28887cca7aab
7728,1034,10403,5,2019-07-27,2,false,851443a9-2549-4865-acaa-6c455e50280e
7729,1295,10403,6,2019-07-27,3,false,fab5434b-a990-4b87-a1c6-d648b250c557
7730,1434,10403,7,2019-07-27,2,true,e0320188-0cb4-42a5-81d8-649d9f5d74dc
7731,1902,13870,1,2019-07-27,4,false,aa0d69e1-06dd-44ca-a6e4-21752a2a7d38
7732,1434,13870,2,2019-07-27,1,false,7b2dd787-a67b-4274-8803-fcedadc0fb0c
7733,1690,13870,3,2019-07-27,4,false,e3c1c7ee-cc83-4d5a-bb9e-66a3fb4af706
7734,1034,13870,4,2019-07-27,3,true,f0b06cbf-9543-4b3b-a641-14e532a0bc0c
7735,1317,17039,1,2019-07-27,4,false,6dcee061-e470-42be-a773-582f0f11f5ed
7736,1403,17039,2,2019-07-27,1,false,808c6372-cd2a-4dfe-bc89-ff618ca87d2d
7737,1399,17039,3,2019-07-27,2,true,5dfbfdc3-10b9-4af6-95a0-bd135c725549
7738,1859,16407,1,2019-07-27,3,false,8f3b76ab-2aa5-4e06-a722-d609b7c25cc3
7739,1755,16407,2,2019-07-27,2,false,ff689765-705f-41fe-8786-c5753829c684
7740,1034,16407,3,2019-07-27,2,false,52bcc2a0-7a4d-4355-b31c-2f1615c5b9dd
7741,1039,16407,4,2019-07-27,1,false,c28ee70f-7b35-49d7-a3af-9c2ad59269cc
7742,1690,16407,5,2019-07-27,2,false,c68ab31a-cf93-4f7f-8632-d9eee8af9ada
7743,1295,16407,6,2019-07-27,1,false,17317d2f-e458-4a21-a38e-1417bd04e31d
7744,1667,16407,7,2019-07-27,3,false,b8cd53d4-49d8-4840-987e-f1fe2516a771
7745,1690,16407,8,2019-07-27,1,true,7ae101ac-3b99-406e-9525-6706057f4736
7746,1070,15708,1,2019-07-27,4,false,99f3102d-c2e7-4ab4-9073-d1adc3162985
7747,1809,15708,2,2019-07-27,1,false,d1cae004-d764-4976-a2a1-3e650c59181c
7748,1034,15708,3,2019-07-27,1,false,f615caf5-34ca-4af0-9928-cb2039b02dea
7749,1667,15708,4,2019-07-27,2,false,0de0a273-b6fb-4d91-9fd9-260b66cd32b2
7750,1690,15708,5,2019-07-27,2,true,be0fee11-dd70-44ff-b5ff-c1305cf0d126
7751,1809,16143,1,2019-07-27,1,false,dc6c3a91-8a10-4e4d-9eb1-8784c14add6a
7752,1789,16143,2,2019-07-27,2,false,d51f8bf8-3124-4677-a64d-fbdc9fb72f1a
7753,1674,16143,3,2019-07-27,4,false,de704e82-8386-4f60-90c4-876307934526
7754,1434,16143,4,2019-07-27,1,false,955bed50-3647-4870-bb37-af0dc6b477a2
7755,1690,16143,5,2019-07-27,1,false,2a5302f8-7228-42f9-a5e3-6bad3239c289
7756,1701,16143,6,2019-07-27,1,true,6d2501f1-1f7e-4e24-a6b4-dcc9c48702af
7757,1070,12080,1,2019-07-27,4,false,9bc8911f-e70f-4e06-8c35-e57d3663ac2e
7758,1399,12080,2,2019-07-27,1,false,caabd58b-09a3-4c27-b3cd-995b88ffb86a
7759,1701,12080,3,2019-07-27,3,false,b8b33d67-2e1d-4940-b274-2bf86283e235
7760,1960,12080,4,2019-07-27,4,false,a30efda5-22cf-49a8-ad8b-953ef6688bc6
7761,1596,12080,5,2019-07-27,2,false,67893dd8-0265-433a-890d-de8985f68425
7762,1809,12080,6,2019-07-27,2,false,d0a801a9-b0e2-426b-b28f-1191321aeadd
7763,1399,12080,7,2019-07-27,1,false,a6cf60a5-732d-489f-bba0-d610f9dc4647
7764,1039,12080,8,2019-07-27,3,false,391d6f6b-67de-4b98-b10a-97480950976b
7765,1954,12080,9,2019-07-27,4,true,be7ae422-ec23-4a6c-a2d7-09ba122bbb91
7766,1434,12080,10,2019-07-27,1,false,14a2b30f-6e7c-41e9-b4a3-ae9c10f92ed6
7767,1809,16588,1,2019-07-27,1,false,51e56604-992a-4319-b2cc-5c5427f37f82
7768,1755,16588,2,2019-07-27,1,false,d28d692c-bae9-4014-adc3-d00be95db000
7769,1902,16588,3,2019-07-27,3,false,62c7b12a-3f24-4253-b480-ac934f9351bb
7770,1128,16588,4,2019-07-27,4,false,530ba30b-0082-4cea-8293-90e2805ad6a4
7771,1960,16588,5,2019-07-27,3,false,3d9e09a1-4ada-4b47-8a25-ad89cf998a07
7772,1317,16588,6,2019-07-27,1,false,0f6e86d9-e19a-409b-907f-594353be7359
7773,1927,16588,7,2019-07-27,2,true,35781415-d439-4ea1-b32a-2c57e113835b
7774,1667,16471,1,2019-07-27,1,false,7dd1e817-afc5-4a8d-b372-7d04026313f7
7775,1596,16471,2,2019-07-27,3,false,5f209624-32d9-4262-803f-05ec245c9fae
7776,1789,16471,3,2019-07-27,2,false,8bfcfc0b-4e68-4a0b-9597-7f10bc5d88a5
7777,1034,16471,4,2019-07-27,2,true,2bb32eaa-f303-4669-8103-f6a316ba3362
7778,1796,14046,1,2019-07-27,2,false,6b82c063-d103-4901-becc-84eacabca3cb
7779,1039,14046,2,2019-07-27,3,false,9af28d81-197d-4c34-83d4-bdf1eb9c8bf6
7780,1295,14046,3,2019-07-27,4,true,719bf7f5-50e6-4c19-b88e-ebac03699885
